FECHA,DEPARTAMENTO,MUNICIPIO,EVENTO,FALLECIDOS,HERIDOS,FAMILIAS,VIVIENDAS DESTRUIDAS,HECTAREAS,RECURSOS EJECUTADOS,VALOR KIT DE ALIMENTO,VALOR MATERIALES DE CONSTRUCCION
2021-09-20 12:00:00,CASANARE,NUNCHIA,MOVIMIENTO EN MASA,0,0,1,1,0.0,0.0,0.0,0.0
2021-09-18 12:00:00,TOLIMA,PLANADAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2021-09-19 12:00:00,SANTANDER,CHIPATA,INUNDACION,0,0,0,0,0.0,8211866300.0,0.0,0.0
2021-09-19 12:00:00,VALLE DEL CAUCA,ROLDANILLO,INUNDACION,0,0,0,0,0.0,226351606289.0,0.0,0.0
2021-09-20 12:00:00,META,ACACIAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0
2021-09-20 12:00:00,QUINDIO,LA TEBAIDA,INCENDIO ESTRUCTURAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-19 12:00:00,NORTE DE SANTANDER,SAN CAYETANO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2021-07-20 12:00:00,SANTANDER,VELEZ,INUNDACION,0,0,0,0,0.0,19506706960.0,0.0,0.0
2021-09-21 12:00:00,CASANARE,PORE,INUNDACION,0,0,0,0,0.0,205250510038.0,0.0,0.0
2021-09-21 12:00:00,SANTANDER,MOGOTES,CRECIENTE SUBITA,0,0,0,0,0.0,56174042820.0,0.0,0.0
2021-08-30 12:00:00,ATLANTICO,PALMAR DE VARELA,INUNDACION,0,0,820,0,0.0,0.0,0.0,0.0
2021-09-21 12:00:00,TOLIMA,PALOCABILDO,VENDAVAL,0,0,15,1,0.0,0.0,0.0,0.0
2021-09-21 12:00:00,VALLE DEL CAUCA,CALI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2021-09-19 12:00:00,RISARALDA,MARSELLA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-09-21 12:00:00,META,VILLAVICENCIO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,11.0,0.0,0.0,0.0
2021-09-20 12:00:00,BOYACA,OTANCHE,TEMPORAL,0,0,4,0,0.0,0.0,0.0,0.0
2021-09-20 12:00:00,TOLIMA,FRESNO,MOVIMIENTO EN MASA,0,0,1,1,0.0,0.0,0.0,0.0
2021-09-21 12:00:00,HUILA,TESALIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,230.0,0.0,0.0,0.0
2021-09-21 12:00:00,CASANARE,HATO COROZAL,VENDAVAL,0,0,2,0,0.0,0.0,0.0,0.0
2021-09-21 12:00:00,TOLIMA,FRESNO,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-09-22 12:00:00,CUNDINAMARCA,TIBACUY,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2021-09-22 12:00:00,SUCRE,COVEÑAS,TEMPORAL,0,0,343,0,0.0,0.0,0.0,0.0
2021-09-22 12:00:00,SANTANDER,SIMACOTA,CRECIENTE SUBITA,0,0,5,0,0.0,32990876940.0,0.0,0.0
2021-09-23 12:00:00,TOLIMA,IBAGUE,AVENIDA TORRENCIAL,0,0,400,47,0.0,151241495620.0,4680000000.0,319137062.0
2021-09-23 12:00:00,CASANARE,HATO COROZAL,INUNDACION,0,0,14,0,0.0,0.0,0.0,0.0
2021-09-23 12:00:00,CASANARE,NUNCHIA,CRECIENTE SUBITA,0,0,2,0,0.0,0.0,0.0,0.0
2021-09-23 12:00:00,NORTE DE SANTANDER,CUCUTILLA,VENDAVAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-23 12:00:00,QUINDIO,CIRCASIA,TEMPORAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-23 12:00:00,QUINDIO,QUIMBAYA,VENDAVAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-23 12:00:00,TOLIMA,VENADILLO,INUNDACION,0,0,9,0,0.0,0.0,0.0,0.0
2021-09-23 12:00:00,LA GUAJIRA,RIOHACHA,INUNDACION,0,0,196,0,0.0,0.0,0.0,0.0
2021-09-23 12:00:00,TOLIMA,LIBANO,INUNDACION,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-23 12:00:00,CORDOBA,SAN ANTERO,INUNDACION,0,0,22,0,0.0,0.0,0.0,0.0
2021-09-09 12:00:00,MAGDALENA,SANTA ANA,INUNDACION,0,0,0,0,0.0,0.0,0.0,0.0
2021-09-21 12:00:00,VICHADA,CUMARIBO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,45.0,0.0,0.0,0.0
2021-09-23 12:00:00,CUNDINAMARCA,CHOACHI,AVENIDA TORRENCIAL,0,0,8,0,0.0,0.0,0.0,0.0
2021-09-24 12:00:00,CUNDINAMARCA,NILO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-09-25 12:00:00,CUNDINAMARCA,CHIA,ACCIDENTE TRANSPORTE AEREO,0,0,0,0,0.0,0.0,0.0,0.0
2021-09-25 12:00:00,META,VILLAVICENCIO,COLAPSO ESTRUCTURAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-25 12:00:00,CAUCA,POPAYAN,INCENDIO ESTRUCTURAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-25 12:00:00,TOLIMA,NATAGAIMA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2021-09-25 12:00:00,ANTIOQUIA,APARTADO,INUNDACION,0,0,7,0,0.0,0.0,0.0,0.0
2021-09-25 12:00:00,ATLANTICO,JUAN DE ACOSTA,VENDAVAL,0,0,80,0,0.0,0.0,0.0,0.0
2021-09-25 12:00:00,CUNDINAMARCA,FOMEQUE,MOVIMIENTO EN MASA,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-26 12:00:00,CUNDINAMARCA,QUETAME,MOVIMIENTO EN MASA,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-26 12:00:00,CUNDINAMARCA,NILO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-09-26 12:00:00,TOLIMA,ICONONZO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,320.0,0.0,0.0,0.0
2021-09-26 12:00:00,CAUCA,ALMAGUER,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0
2021-09-26 12:00:00,CALDAS,MARMATO,ACCIDENTE MINERO,0,0,0,0,0.0,0.0,0.0,0.0
2021-09-05 12:00:00,CESAR,ASTREA,INUNDACION,0,0,297,0,52.0,0.0,0.0,0.0
2021-09-27 12:00:00,NORTE DE SANTANDER,VILLA DEL ROSARIO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2021-09-27 12:00:00,CHOCO,LLORO,VENDAVAL,0,0,6,0,0.0,0.0,0.0,0.0
2021-09-27 12:00:00,HUILA,GARZON,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0
2021-09-27 12:00:00,HUILA,YAGUARA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2021-09-27 12:00:00,HUILA,PAICOL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2021-09-27 12:00:00,HUILA,CAMPOALEGRE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25.0,0.0,0.0,0.0
2021-09-27 12:00:00,HUILA,TERUEL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,150.0,0.0,0.0,0.0
2021-09-27 12:00:00,HUILA,TERUEL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100.0,0.0,0.0,0.0
2021-09-27 12:00:00,CUNDINAMARCA,LA VEGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2021-09-27 12:00:00,CASANARE,MANI,TEMPORAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-27 12:00:00,HUILA,GIGANTE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,70.0,0.0,0.0,0.0
2021-09-27 12:00:00,TOLIMA,ORTEGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,150.0,0.0,0.0,0.0
2021-09-28 12:00:00,CUNDINAMARCA,CAPARRAPI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0
2021-09-28 12:00:00,VICHADA,PUERTO CARREÑO,TEMPORAL,0,0,4,0,0.0,0.0,0.0,0.0
2021-09-28 12:00:00,NARIÑO,CUMBAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,80.0,0.0,0.0,0.0
2021-09-28 12:00:00,TOLIMA,MELGAR,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100.0,0.0,0.0,0.0
2021-09-26 12:00:00,CUNDINAMARCA,QUETAME,MOVIMIENTO EN MASA,0,0,8,6,0.0,0.0,0.0,0.0
2021-09-26 12:00:00,CUNDINAMARCA,FOMEQUE,MOVIMIENTO EN MASA,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-28 12:00:00,CUNDINAMARCA,PACHO,MOVIMIENTO EN MASA,0,0,2,0,0.0,0.0,0.0,0.0
2021-09-27 12:00:00,HUILA,TERUEL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,70.0,21541744140.0,0.0,0.0
2021-09-29 12:00:00,TOLIMA,DOLORES,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25.0,0.0,0.0,0.0
2021-09-29 12:00:00,CESAR,AGUACHICA,TEMPORAL,0,0,400,0,0.0,0.0,0.0,0.0
2021-09-30 12:00:00,CESAR,PELAYA,INUNDACION,0,0,0,0,0.0,72448830300.0,0.0,0.0
2021-09-30 12:00:00,NARIÑO,BARBACOAS,INUNDACION,0,0,0,0,1100.0,0.0,0.0,0.0
2021-09-30 12:00:00,RISARALDA,SANTA ROSA DE CABAL,MOVIMIENTO EN MASA,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-29 12:00:00,SANTANDER,VELEZ,MOVIMIENTO EN MASA,0,0,6,0,0.0,0.0,0.0,0.0
2021-09-30 12:00:00,ANTIOQUIA,HISPANIA,MOVIMIENTO EN MASA,0,1,1,0,0.0,0.0,0.0,0.0
2021-09-20 12:00:00,ANTIOQUIA,MUTATA,VENDAVAL,0,0,16,0,0.0,0.0,0.0,0.0
2021-09-29 12:00:00,ANTIOQUIA,AMALFI,INCENDIO ESTRUCTURAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-30 12:00:00,CAUCA,TIMBIQUI,CRECIENTE SUBITA,0,0,1759,0,223.0,94473840072.0,5358600000.0,530235650.0
2021-09-30 12:00:00,ATLANTICO,BARRANQUILLA,INUNDACION,0,0,500,0,0.0,0.0,0.0,0.0
2021-10-01 12:00:00,NORTE DE SANTANDER,CACHIRA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-01 12:00:00,NORTE DE SANTANDER,CACHIRA,CRECIENTE SUBITA,0,0,1,0,0.0,0.0,0.0,0.0
2021-09-29 12:00:00,TOLIMA,VENADILLO,VENDAVAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-01 12:00:00,LA GUAJIRA,DISTRACCION,INUNDACION,0,0,151,0,0.0,0.0,0.0,0.0
2021-10-02 12:00:00,LA GUAJIRA,FONSECA,INUNDACION,0,0,50,0,0.0,0.0,0.0,0.0
2021-10-02 12:00:00,NORTE DE SANTANDER,TIBU,INUNDACION,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-02 12:00:00,NORTE DE SANTANDER,OCAÑA,MOVIMIENTO EN MASA,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-02 12:00:00,TOLIMA,IBAGUE,INCENDIO ESTRUCTURAL,0,0,2,0,0.0,0.0,0.0,0.0
2021-10-02 12:00:00,QUINDIO,MONTENEGRO,VENDAVAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-03 12:00:00,ANTIOQUIA,SAN LUIS,MOVIMIENTO EN MASA,1,4,7,3,0.0,0.0,0.0,0.0
2021-10-03 12:00:00,TOLIMA,MELGAR,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0
2021-10-03 12:00:00,CUNDINAMARCA,TOCAIMA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0
2021-10-03 12:00:00,HUILA,YAGUARA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-03 12:00:00,ANTIOQUIA,SAN LUIS,MOVIMIENTO EN MASA,1,4,45,3,0.0,0.0,0.0,0.0
2021-10-04 12:00:00,RISARALDA,PEREIRA,VENDAVAL,0,0,34,0,0.0,0.0,0.0,0.0
2021-10-03 12:00:00,TOLIMA,HONDA,INMERSION,1,0,0,0,0.0,0.0,0.0,0.0
2021-10-04 12:00:00,CUNDINAMARCA,NOCAIMA,VENDAVAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-04 12:00:00,CUNDINAMARCA,LA PEÑA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-04 12:00:00,BOLIVAR,DEPARTAMENTO,INUNDACION,0,0,0,0,0.0,273145251168.0,0.0,0.0
2021-10-03 12:00:00,CAUCA,SUAREZ,TEMPORAL,0,0,6,0,0.0,0.0,0.0,0.0
2021-10-04 12:00:00,SANTANDER,SUCRE,GRANIZADA,0,0,0,0,0.0,0.0,0.0,0.0
2021-08-27 12:00:00,BOLIVAR,SAN MARTIN DE LOBA,INUNDACION,0,0,160,0,0.0,0.0,0.0,0.0
2021-10-04 12:00:00,CORDOBA,AYAPEL,TEMPORAL,0,0,90,0,0.0,0.0,0.0,0.0
2021-10-03 12:00:00,CUNDINAMARCA,SIBATE,GRANIZADA,0,0,156,0,0.0,0.0,0.0,0.0
2021-10-05 12:00:00,CESAR,EL PASO,VENDAVAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-05 12:00:00,ANTIOQUIA,PUERTO TRIUNFO,INUNDACION,0,0,125,0,0.0,0.0,0.0,0.0
2021-10-05 12:00:00,ANTIOQUIA,COCORNA,CRECIENTE SUBITA,0,0,25,0,0.0,0.0,0.0,0.0
2021-10-05 12:00:00,MAGDALENA,PIVIJAY,INUNDACION,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-05 12:00:00,ANTIOQUIA,CIUDAD BOLIVAR,CRECIENTE SUBITA,0,0,7,0,0.0,0.0,0.0,0.0
2021-10-06 12:00:00,ATLANTICO,CAMPO DE LA CRUZ,INUNDACION,0,0,8,0,0.0,0.0,0.0,0.0
2021-10-07 12:00:00,RISARALDA,DOSQUEBRADAS,INUNDACION,0,0,80,0,0.0,0.0,0.0,0.0
2021-10-07 12:00:00,RISARALDA,PEREIRA,AVENIDA TORRENCIAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-07 12:00:00,RISARALDA,PEREIRA,MOVIMIENTO EN MASA,0,0,4,0,0.0,0.0,0.0,0.0
2021-10-07 12:00:00,TOLIMA,HONDA,INCENDIO ESTRUCTURAL,1,0,0,0,0.0,0.0,0.0,0.0
2021-10-07 12:00:00,CASANARE,RECETOR,INUNDACION,0,0,0,0,0.0,19712651070.0,0.0,0.0
2021-08-20 12:00:00,BOLIVAR,MARIA LA BAJA,INUNDACION,0,0,826,0,0.0,0.0,0.0,0.0
2021-10-03 12:00:00,ANTIOQUIA,SANTA ROSA DE OSOS,TEMPORAL,0,0,12,0,0.0,94872526280.0,0.0,0.0
2021-10-06 12:00:00,ANTIOQUIA,BETULIA,AVENIDA TORRENCIAL,0,0,5,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,SANTANDER,GAMBITA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,ANTIOQUIA,ABEJORRAL,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,CUNDINAMARCA,SOACHA,INCENDIO ESTRUCTURAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,CUNDINAMARCA,MOSQUERA,INCENDIO ESTRUCTURAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,CHOCO,EL CARMEN DE ATRATO,AVENIDA TORRENCIAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,RISARALDA,LA CELIA,TEMPORAL,0,0,3,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,GUAVIARE,SAN JOSE DEL GUAVIARE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0
2021-10-08 12:00:00,CHOCO,CONDOTO,INUNDACION,0,0,150,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,CHOCO,SIPI,INUNDACION,0,0,8,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,ANTIOQUIA,HISPANIA,INUNDACION,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,CAUCA,CALDONO,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,CAUCA,CALDONO,INUNDACION,0,0,2,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,CESAR,MANAURE,TEMPORAL,0,0,20,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,CAUCA,PAEZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,400.0,0.0,0.0,0.0
2021-10-09 12:00:00,NORTE DE SANTANDER,ABREGO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0
2021-10-09 12:00:00,ANTIOQUIA,PUEBLORRICO,INCENDIO ESTRUCTURAL,0,0,3,1,0.0,0.0,0.0,0.0
2021-10-09 12:00:00,SANTANDER,GAMBITA,INUNDACION,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,CAUCA,PATIA,INUNDACION,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-10 12:00:00,ANTIOQUIA,EL BAGRE,COLAPSO ESTRUCTURAL,1,0,1,0,0.0,0.0,0.0,0.0
2021-10-09 12:00:00,CUNDINAMARCA,CAPARRAPI,MOVIMIENTO EN MASA,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-10 12:00:00,VAUPES,MITU,ACCIDENTE TRANSPORTE AEREO,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,RISARALDA,BELEN DE UMBRIA,TEMPORAL,0,0,2,0,0.0,0.0,0.0,0.0
2021-10-10 12:00:00,RISARALDA,MARSELLA,VENDAVAL,0,0,3,0,0.0,0.0,0.0,0.0
2021-10-10 12:00:00,ANTIOQUIA,COPACABANA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-11 12:00:00,SANTANDER,MALAGA,INUNDACION,0,0,7,0,0.0,0.0,0.0,0.0
2021-10-10 12:00:00,BOYACA,TOPAGA,ACCIDENTE MINERO,1,0,0,0,0.0,0.0,0.0,0.0
2021-10-09 12:00:00,SANTANDER,GAMBITA,INUNDACION,0,0,4,0,0.0,0.0,0.0,0.0
2021-10-10 12:00:00,CUNDINAMARCA,EL ROSAL,INUNDACION,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-11 12:00:00,CAUCA,SUAREZ,MOVIMIENTO EN MASA,0,0,3,0,0.0,0.0,0.0,0.0
2021-10-11 12:00:00,CUNDINAMARCA,LA CALERA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-08 12:00:00,ANTIOQUIA,SANTAFE DE ANTIOQUIA,MOVIMIENTO EN MASA,0,0,2,1,0.0,0.0,0.0,0.0
2021-10-11 12:00:00,CUNDINAMARCA,COTA,INUNDACION,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-10 12:00:00,CUNDINAMARCA,VERGARA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-10 12:00:00,CUNDINAMARCA,CHIA,INUNDACION,0,0,2,0,0.0,0.0,0.0,0.0
2021-10-09 12:00:00,CUNDINAMARCA,CAPARRAPI,INUNDACION,0,0,2,0,0.0,0.0,0.0,0.0
2021-10-09 12:00:00,CUNDINAMARCA,GIRARDOT,INUNDACION,0,0,2,0,0.0,0.0,0.0,0.0
2021-10-11 12:00:00,CUNDINAMARCA,LA CALERA,TEMPORAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-11 12:00:00,CUNDINAMARCA,UNE,INUNDACION,0,0,20,0,0.0,0.0,0.0,0.0
2021-10-11 12:00:00,CUNDINAMARCA,UBATE,INUNDACION,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-11 12:00:00,NORTE DE SANTANDER,DEPARTAMENTO,INUNDACION,0,0,0,0,0.0,726376125294.0,53820000000.0,0.0
2021-10-11 12:00:00,HUILA,PITALITO,MOVIMIENTO EN MASA,0,0,0,0,1.5,0.0,0.0,0.0
2021-10-12 12:00:00,RISARALDA,MISTRATO,INUNDACION,0,0,5,0,0.0,0.0,0.0,0.0
2021-10-12 12:00:00,RISARALDA,GUATICA,MOVIMIENTO EN MASA,0,0,11,0,0.0,0.0,0.0,0.0
2021-10-12 12:00:00,RISARALDA,PEREIRA,MOVIMIENTO EN MASA,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-12 12:00:00,CAUCA,CAJIBIO,TORMENTA ELECTRICA,0,5,0,0,0.0,0.0,0.0,0.0
2021-10-10 12:00:00,CUNDINAMARCA,APULO,INUNDACION,0,0,2,0,0.0,0.0,0.0,0.0
2021-10-11 12:00:00,CUNDINAMARCA,EL ROSAL,INUNDACION,0,0,4,0,0.0,0.0,0.0,0.0
2021-10-13 12:00:00,SANTANDER,FLORIDABLANCA,INCENDIO ESTRUCTURAL,0,1,2,2,0.0,0.0,0.0,0.0
2021-10-13 12:00:00,SUCRE,SAN ONOFRE,INUNDACION,0,0,176,0,0.0,0.0,0.0,0.0
2021-10-12 12:00:00,LA GUAJIRA,RIOHACHA,TEMPORAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-12 12:00:00,LA GUAJIRA,RIOHACHA,INUNDACION,0,0,41,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,TOLIMA,COELLO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,200.0,0.0,0.0,0.0
2021-10-14 12:00:00,RISARALDA,MISTRATO,MOVIMIENTO EN MASA,0,0,7,0,0.0,0.0,0.0,0.0
2021-10-12 12:00:00,CAUCA,SUAREZ,VENDAVAL,0,0,3,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,NARIÑO,BARBACOAS,DERRAME,0,0,7,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,VALLE DEL CAUCA,TORO,VENDAVAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,QUINDIO,FILANDIA,TEMPORAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,QUINDIO,FILANDIA,TEMPORAL,0,0,10,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CAUCA,SOTARA,GRANIZADA,0,0,0,0,20.0,0.0,0.0,0.0
2021-10-14 12:00:00,RISARALDA,BALBOA,VENDAVAL,0,0,29,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,RISARALDA,QUINCHIA,VENDAVAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,QUINDIO,LA TEBAIDA,INCENDIO ESTRUCTURAL,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,ANTIOQUIA,ITUANGO,MOVIMIENTO EN MASA,0,0,1,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CALDAS,VITERBO,VENDAVAL,0,0,4,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CALDAS,SAN JOSE,VENDAVAL,0,0,3,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,RISARALDA,BELEN DE UMBRIA,VENDAVAL,0,0,79,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CAUCA,CAJIBIO,VENDAVAL,0,0,2,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CAUCA,EL TAMBO,GRANIZADA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,SANTANDER,CERRITO,GRANIZADA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,SANTANDER,SANTA BARBARA,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,SANTANDER,VILLANUEVA,CRECIENTE SUBITA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,0,0,2,1,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CALDAS,NORCASIA,MOVIMIENTO EN MASA,0,0,2,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CALDAS,ANSERMA,VENDAVAL,0,0,20,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CALDAS,PENSILVANIA,TEMPORAL,0,0,10,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CALDAS,RISARALDA,VENDAVAL,0,0,1,1,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,BOYACA,TUTAZA,GRANIZADA,0,0,23,0,91.0,0.0,0.0,0.0
2021-10-14 12:00:00,BOYACA,GUACAMAYAS,AVENIDA TORRENCIAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,RISARALDA,PEREIRA,INUNDACION,0,0,7,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,RISARALDA,GUATICA,VENDAVAL,0,0,40,0,0.0,0.0,0.0,0.0
2021-10-15 12:00:00,CAUCA,SAN SEBASTIAN,GRANIZADA,0,0,22,0,19.0,0.0,0.0,0.0
2021-10-14 12:00:00,RISARALDA,PEREIRA,INUNDACION,0,0,10,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,RISARALDA,PEREIRA,INCENDIO ESTRUCTURAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,BOYACA,GUACAMAYAS,AVENIDA TORRENCIAL,0,0,0,0,58.0,0.0,0.0,0.0
2021-10-14 12:00:00,TOLIMA,CHAPARRAL,TEMPORAL,0,0,12,0,0.0,0.0,0.0,0.0
2021-10-15 12:00:00,TOLIMA,GUAMO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12.0,0.0,0.0,0.0
2021-10-14 12:00:00,TOLIMA,ATACO,INUNDACION,0,0,3,0,0.0,0.0,0.0,0.0
2021-10-15 12:00:00,CUNDINAMARCA,GUTIERREZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CAUCA,SANTANDER DE QUILICHAO,CRECIENTE SUBITA,3,0,44,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,RISARALDA,APIA,VENDAVAL,0,0,70,0,0.0,0.0,0.0,0.0
2021-10-13 12:00:00,RISARALDA,MISTRATO,MOVIMIENTO EN MASA,0,0,0,0,0.0,0.0,0.0,0.0
2021-10-14 12:00:00,CAUCA,LA VEGA,GRANIZADA,0,0,20,0,28.0,0.0,0.0,0.0
2021-10-15 12:00:00,LA GUAJIRA,RIOHACHA,INUNDACION,0,0,430,0,0.0,56726280000.0,13724100000.0,0.0
